timestamp,time,id,channel,temperature,humidity,strike_count,storm_dist,active,rfi,ussb1,battery,exception,raw_msg,Console (Miles)
1536266105630,2018-09-06 20:35:05,14052,B,68.7,81,18,12,1,0,1,OK,0,b6e46fd1d18b12cc14,
1536266106160,2018-09-06 20:35:06,228,C,71.6,83,14,8,1,0,0,OK,0,00e46f53d1288e88b5,
1536266114559,2018-09-06 20:35:14,228,C,71.6,83,14,8,1,1,0,OK,0,00e46f53d1288e2855,
1536266122411,2018-09-06 20:35:22,228,C,71.6,83,14,17,1,0,1,OK,0,00e46f53d1288ed1fe,
1536266129227,2018-09-06 20:35:29,14052,B,68.7,81,18,12,1,0,1,OK,0,b6e46fd1d18b12cc14,
1536266137641,2018-09-06 20:35:37,14052,B,69.8,81,18,12,1,0,1,OK,0,b6e46fd1d19612cc1f,
1536266138195,2018-09-06 20:35:38,228,C,72.5,83,14,17,1,0,1,OK,0,00e46f53d1b18ed187,
1536266153343,2018-09-06 20:35:53,14052,B,69.8,81,18,12,1,0,1,OK,0,b6e46fd1d19612cc1f,
1536266154426,2018-09-06 20:35:54,228,C,72.5,83,14,17,1,0,1,OK,0,00e46f53d1b18ed187,
1536266161235,2018-09-06 20:36:01,14052,B,68.7,81,18,12,1,0,1,OK,0,b6e46fd1d18b12cc14,
1536266162264,2018-09-06 20:36:02,228,C,71.6,83,14,17,1,0,1,OK,0,00e46f53d1288ed1fe,
1536266169616,2018-09-06 20:36:09,14052,B,68.7,81,18,12,1,0,1,OK,0,b6e46fd1d18b12cc14,
1536266170121,2018-09-06 20:36:10,228,C,71.6,83,14,17,1,0,1,OK,0,00e46f53d1288ed1fe,
1536266177457,2018-09-06 20:36:17,14052,B,68.7,81,18,12,1,0,1,OK,0,b6e46fd1d18b12cc14,
1536266178509,2018-09-06 20:36:18,228,C,71.6,83,14,17,1,0,1,OK,0,00e46f53d1288ed1fe,
1536266185322,2018-09-06 20:36:25,14052,B,68.7,81,18,12,1,0,1,OK,0,b6e46fd1d18b12cc14,
1536266186398,2018-09-06 20:36:26,228,C,71.6,83,14,17,1,0,1,OK,0,00e46f53d1288ed1fe,
1536266194270,2018-09-06 20:36:34,228,C,71.6,83,14,17,1,0,1,OK,0,00e46f53d1288ed1fe,
1536266201602,2018-09-06 20:36:41,14052,B,68.7,81,18,12,1,0,1,OK,0,b6e46fd1d18b12cc14,
1536266202116,2018-09-06 20:36:42,228,C,71.6,83,14,17,1,0,1,OK,0,00e46f53d1288ed1fe,
1536266209475,2018-09-06 20:36:49,14052,B,69.8,81,18,12,1,0,1,OK,0,b6e46fd1d19612cc1f,
1536266217427,2018-09-06 20:36:57,14052,B,69.8,81,18,12,1,0,1,OK,0,b6e46fd1d19612cc1f,
1536266218380,2018-09-06 20:36:58,228,C,70.9,84,15,15,1,0,0,OK,0,00e46fd4d1210f0f37,
1536266225171,2018-09-06 20:37:05,14052,B,69.8,81,18,12,1,0,1,OK,0,b6e46fd1d19612cc1f,
1536266226257,2018-09-06 20:37:06,228,C,70.9,84,15,15,1,0,0,OK,0,00e46fd4d1210f0f37,
1536266234085,2018-09-06 20:37:14,228,C,71.4,84,15,15,1,1,0,OK,0,00e46fd4d1a60faf5c,
1536266242495,2018-09-06 20:37:22,228,C,71.4,84,15,15,1,0,0,OK,0,00e46fd4d1a60f0fbc,
1536266249341,2018-09-06 20:37:29,14052,B,68.3,81,18,12,1,0,1,OK,0,b6e46fd1d18712cc10,
1536266250333,2018-09-06 20:37:30,228,C,71.4,84,15,15,1,0,0,OK,0,00e46fd4d1a60f0fbc,
1536266257703,2018-09-06 20:37:37,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266258205,2018-09-06 20:37:38,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266266074,2018-09-06 20:37:46,228,C,71.6,83,15,15,1,1,0,OK,0,00e46f53d1280faf5d,
1536266273403,2018-09-06 20:37:53,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266274477,2018-09-06 20:37:54,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266289684,2018-09-06 20:38:09,14052,B,68.3,82,18,12,1,1,1,OK,0,b6e46fd2d187126cb1,
1536266290189,2018-09-06 20:38:10,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266305387,2018-09-06 20:38:25,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266306434,2018-09-06 20:38:26,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266313276,2018-09-06 20:38:33,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266314299,2018-09-06 20:38:34,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266321666,2018-09-06 20:38:41,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266322166,2018-09-06 20:38:42,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266329535,2018-09-06 20:38:49,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266330035,2018-09-06 20:38:50,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266337399,2018-09-06 20:38:57,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266345235,2018-09-06 20:39:05,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266346283,2018-09-06 20:39:06,228,C,71.6,83,15,15,1,1,0,OK,0,00e46f53d1280faf5d,
1536266353647,2018-09-06 20:39:13,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266354148,2018-09-06 20:39:14,228,C,71,83,15,15,1,0,0,OK,0,00e46f53d1220f0fb7,
1536266361523,2018-09-06 20:39:21,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266362565,2018-09-06 20:39:22,228,C,71,83,15,15,1,0,0,OK,0,00e46f53d1220f0fb7,
1536266370404,2018-09-06 20:39:30,228,C,71,83,15,15,1,0,0,OK,0,00e46f53d1220f0fb7,
1536266377251,2018-09-06 20:39:37,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266385625,2018-09-06 20:39:45,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266393467,2018-09-06 20:39:53,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266402412,2018-09-06 20:40:02,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266409752,2018-09-06 20:40:09,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266410244,2018-09-06 20:40:10,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266417582,2018-09-06 20:40:17,14052,B,68.3,82,18,12,1,1,1,OK,0,b6e46fd2d187126cb1,
1536266418112,2018-09-06 20:40:18,228,C,71.6,83,15,15,1,1,0,OK,0,00e46f53d1280faf5d,
1536266425451,2018-09-06 20:40:25,14052,B,68.3,82,18,12,1,0,1,OK,0,b6e46fd2d18712cc11,
1536266434366,2018-09-06 20:40:34,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266442231,2018-09-06 20:40:42,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266450211,2018-09-06 20:40:50,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266458478,2018-09-06 20:40:58,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266466346,2018-09-06 20:41:06,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266474322,2018-09-06 20:41:14,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266481575,2018-09-06 20:41:21,14052,B,68.3,84,18,12,1,0,1,OK,0,b6e46fd4d18712cc13,
1536266482598,2018-09-06 20:41:22,228,C,71.6,83,15,15,1,1,0,OK,0,00e46f53d1280faf5d,
1536266489448,2018-09-06 20:41:29,14052,B,68.3,84,18,12,1,0,1,OK,0,b6e46fd4d18712cc13,
1536266490466,2018-09-06 20:41:30,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266497278,2018-09-06 20:41:37,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266498355,2018-09-06 20:41:38,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266506226,2018-09-06 20:41:46,228,C,71.6,83,15,15,1,1,0,OK,0,00e46f53d1280faf5d,
1536266513561,2018-09-06 20:41:53,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266514609,2018-09-06 20:41:54,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266522473,2018-09-06 20:42:02,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266529291,2018-09-06 20:42:09,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266530314,2018-09-06 20:42:10,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266545554,2018-09-06 20:42:25,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266546044,2018-09-06 20:42:26,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266553380,2018-09-06 20:42:33,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266554428,2018-09-06 20:42:34,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266561359,2018-09-06 20:42:41,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266562326,2018-09-06 20:42:42,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266570209,2018-09-06 20:42:50,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266577530,2018-09-06 20:42:57,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266578575,2018-09-06 20:42:58,228,C,71.6,83,15,15,1,0,0,OK,0,00e46f53d1280f0fbd,
1536266585358,2018-09-06 20:43:05,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266594275,2018-09-06 20:43:14,228,C,71.6,84,15,15,1,0,0,OK,0,00e46fd4d1280f0f3e,
1536266602242,2018-09-06 20:43:22,228,C,71.6,84,15,15,1,0,0,OK,0,00e46fd4d1280f0f3e,
1536266609473,2018-09-06 20:43:29,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266625231,2018-09-06 20:43:45,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266626310,2018-09-06 20:43:46,228,C,71.6,84,15,15,1,1,0,OK,0,00e46fd4d1280fafde,
1536266633614,2018-09-06 20:43:53,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266641462,2018-09-06 20:44:01,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266649362,2018-09-06 20:44:09,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266657255,2018-09-06 20:44:17,14052,B,68.3,83,18,12,1,0,1,OK,0,b6e46f53d18712cc92,
1536266658268,2018-09-06 20:44:18,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266665574,2018-09-06 20:44:25,14052,B,68.3,84,18,12,1,0,1,OK,0,b6e46fd4d18712cc13,
1536266666110,2018-09-06 20:44:26,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266673468,2018-09-06 20:44:33,14052,B,68.3,84,18,12,1,0,1,OK,0,b6e46fd4d18712cc13,
1536266674491,2018-09-06 20:44:34,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266681334,2018-09-06 20:44:41,14052,B,68.3,84,18,12,1,0,1,OK,0,b6e46fd4d18712cc13,
1536266682383,2018-09-06 20:44:42,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266689204,2018-09-06 20:44:49,14052,B,69.6,84,18,12,1,0,1,OK,0,b6e46fd4d11412cca0,
1536266697588,2018-09-06 20:44:57,14052,B,69.6,84,18,12,1,0,1,OK,0,b6e46fd4d11412cca0,
1536266705423,2018-09-06 20:45:05,14052,B,69.6,84,18,12,1,0,1,OK,0,b6e46fd4d11412cca0,
1536266706476,2018-09-06 20:45:06,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266721169,2018-09-06 20:45:21,14052,B,68.3,84,18,12,1,0,1,OK,0,b6e46fd4d18712cc13,
1536266722230,2018-09-06 20:45:22,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266729565,2018-09-06 20:45:29,14052,B,68.3,84,18,12,1,0,1,OK,0,b6e46fd4d18712cc13,
1536266730066,2018-09-06 20:45:30,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266738453,2018-09-06 20:45:38,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266746330,2018-09-06 20:45:46,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266754726,2018-09-06 20:45:54,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266770435,2018-09-06 20:46:10,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266777342,2018-09-06 20:46:17,14052,B,68.3,84,18,12,0,0,1,OK,0,b6e46fd4118712cc53,
1536266778325,2018-09-06 20:46:18,228,C,71.6,84,15,12,1,0,1,OK,0,00e46fd4d1280fccfb,
1536266786225,2018-09-06 20:46:26,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266794553,2018-09-06 20:46:34,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266801448,2018-09-06 20:46:41,14052,B,68,84,18,12,0,0,1,OK,0,b6e46fd4118412cc50,
1536266802444,2018-09-06 20:46:42,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266810278,2018-09-06 20:46:50,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266818151,2018-09-06 20:46:58,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266825487,2018-09-06 20:47:05,14052,B,68,84,18,12,0,0,1,OK,0,b6e46fd4118412cc50,
1536266826533,2018-09-06 20:47:06,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266842271,2018-09-06 20:47:22,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266849631,2018-09-06 20:47:29,14052,B,68,84,18,12,0,0,1,OK,0,b6e46fd4118412cc50,
1536266850684,2018-09-06 20:47:30,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266858544,2018-09-06 20:47:38,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266866406,2018-09-06 20:47:46,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266873333,2018-09-06 20:47:53,14052,B,68,84,18,12,0,0,1,OK,0,b6e46fd4118412cc50,
1536266874274,2018-09-06 20:47:54,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266882144,2018-09-06 20:48:02,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266890495,2018-09-06 20:48:10,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266897327,2018-09-06 20:48:17,14052,B,68,84,18,12,0,0,1,OK,0,b6e46fd4118412cc50,
1536266898390,2018-09-06 20:48:18,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266914249,2018-09-06 20:48:34,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266921457,2018-09-06 20:48:41,14052,B,68,84,18,12,0,1,1,OK,0,b6e46fd41184126cf0,
1536266922514,2018-09-06 20:48:42,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266930370,2018-09-06 20:48:50,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266938204,2018-09-06 20:48:58,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266945545,2018-09-06 20:49:05,14052,B,68,84,18,12,0,0,1,OK,0,b6e46fd4118412cc50,
1536266946074,2018-09-06 20:49:06,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266954486,2018-09-06 20:49:14,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266962324,2018-09-06 20:49:22,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266970219,2018-09-06 20:49:30,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266978133,2018-09-06 20:49:38,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266986489,2018-09-06 20:49:46,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536266993309,2018-09-06 20:49:53,14052,B,67.8,84,18,12,0,0,1,OK,0,b6e46fd4118212cc4e,
1536266994307,2018-09-06 20:49:54,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
1536267002167,2018-09-06 20:50:02,228,C,71.9,84,15,12,1,0,1,OK,0,00e46fd4d12b0fccfe,
